eps,objective/kl,objective/entropy,objective/non_score_reward,objective/rlhf_reward,objective/scores,policy/approxkl_avg,policy/clipfrac_avg,loss/policy_avg,loss/value_avg,val/clipfrac_avg,policy/entropy_avg,val/ratio,val/ratio_var,val/num_eos_tokens,lr,episode,epoch,step
8,6.905605316162109,88.44239044189453,-0.690560519695282,2.3353703022003174,3.025930881500244,1.2926262617111206,0.37411555647850037,0.25058212876319885,0.21654370427131653,0.12087263911962509,1.749873399734497,1.0623822212219238,0.0020341926719993353,0,4.8207171314741045e-06,160,0.19975031210986266,10
8,13.375709533691406,79.08779907226562,-1.3375710248947144,1.8432379961013794,3.1808090209960938,0.8977269530296326,0.31485849618911743,0.19355782866477966,0.17279888689517975,0.05719339847564697,1.5230591297149658,1.0477720499038696,0.005057039204984903,0,4.621513944223108e-06,320,0.3995006242197253,20
8,16.651988983154297,63.0625114440918,-1.6651989221572876,1.5514642000198364,3.216663122177124,0.9168166518211365,0.30601415038108826,0.16892693936824799,0.11513839662075043,0.05365566164255142,1.2951411008834839,0.9837738871574402,0.00031963546643964946,0,4.422310756972112e-06,480,0.599250936329588,30
8,20.404664993286133,39.8673095703125,-2.040466547012329,0.8461673259735107,2.88663387298584,0.6668317317962646,0.21904480457305908,0.12957730889320374,0.13051380217075348,0.04746462404727936,0.815547525882721,1.0113613605499268,0.00017581559950485826,0,4.223107569721116e-06,640,0.7990012484394506,40
8,16.46628761291504,5.242929458618164,-1.646628737449646,1.991904377937317,3.638533115386963,0.10652416944503784,0.04775943607091904,0.08911918103694916,0.07030574977397919,0.07045990228652954,0.17389702796936035,1.0269540548324585,0.0020486735738813877,0,4.02390438247012e-06,800,0.9987515605493134,50
8,17.470823287963867,4.138418197631836,-1.7470824718475342,2.0420875549316406,3.789170026779175,0.06600061058998108,0.025058962404727936,0.02660120464861393,0.05184648931026459,0.041273586452007294,0.10156908631324768,0.9935513734817505,6.117227167123929e-05,0,3.824701195219123e-06,960,1.198501872659176,60
8,18.308395385742188,1.7409439086914062,-1.8308396339416504,2.3454489707946777,4.176288604736328,0.029650351032614708,0.00795990601181984,0.02496974915266037,0.037413932383060455,0.02682783082127571,0.043802835047245026,0.9944584369659424,2.714125730562955e-05,0,3.625498007968128e-06,1120,1.3982521847690388,70
8,18.541748046875,0.09365463256835938,-1.8541748523712158,2.2505791187286377,4.1047539710998535,0.003666880540549755,0.001768867950886488,0.0009005519677884877,0.01488502137362957,0.007665094453841448,0.01014117430895567,0.9985722303390503,1.436494244444475e-06,0,3.4262948207171315e-06,1280,1.5980024968789013,80
8,17.180561065673828,0.06420135498046875,-1.7180562019348145,2.496687412261963,4.214743614196777,0.00018104449554812163,0.0,0.0007645143195986748,0.013672459870576859,0.003537735901772976,0.008769448846578598,0.9991365075111389,1.6154574566940028e-08,0,3.227091633466136e-06,1440,1.797752808988764,90
8,19.07767105102539,0.028881072998046875,-1.9077672958374023,2.234372615814209,4.142139911651611,0.0014522371347993612,0.002358490601181984,-0.00015072381938807666,0.016140077263116837,0.0056014154106378555,0.015549084171652794,0.9972063302993774,7.697358341829386e-07,0,3.0278884462151397e-06,1600,1.9975031210986267,100
