eps,objective/kl,objective/entropy,objective/non_score_reward,objective/rlhf_reward,objective/scores,policy/approxkl_avg,policy/clipfrac_avg,loss/policy_avg,loss/value_avg,val/clipfrac_avg,policy/entropy_avg,val/ratio,val/ratio_var,val/num_eos_tokens,lr,episode,epoch,step
12,8.044525146484375,77.91329956054688,-0.8044525384902954,-6.169973850250244,-5.365521430969238,6.667498588562012,0.3938679099082947,0.42120397090911865,0.48681312799453735,0.30748820304870605,2.642605781555176,0.8673143982887268,0.02733469009399414,0,4.8207171314741045e-06,160,0.19975031210986266,10
11,17.995819091796875,73.45655822753906,-1.7995820045471191,-7.486348628997803,-5.686766624450684,5.366334915161133,0.4021226465702057,0.2966039776802063,0.2826240658760071,0.23378537595272064,2.477954387664795,0.9328840374946594,0.044746384024620056,0,4.621513944223108e-06,320,0.3995006242197253,20
11,27.000396728515625,54.03572082519531,-2.7000396251678467,-8.117788314819336,-5.41774845123291,5.12716007232666,0.39829009771347046,0.25741031765937805,0.4224857687950134,0.22670990228652954,2.254004955291748,1.0480514764785767,0.3111250698566437,0,4.422310756972112e-06,480,0.599250936329588,30
11,16.137588500976562,15.216995239257812,-1.6137588024139404,-7.321203231811523,-5.707444190979004,1.8834338188171387,0.18926887214183807,0.09905314445495605,0.2934085726737976,0.14829009771347046,0.8535383939743042,0.8978531360626221,0.004064201842993498,0,4.223107569721116e-06,640,0.7990012484394506,40
12,20.978118896484375,24.346633911132812,-2.0978121757507324,-7.6031975746154785,-5.505385398864746,2.58935809135437,0.21049529314041138,0.155684232711792,0.3325447142124176,0.17806604504585266,1.051156759262085,0.8227994441986084,0.0006089843809604645,0,4.02390438247012e-06,800,0.9987515605493134,50
12,20.760665893554688,15.377059936523438,-2.076066493988037,-7.5344367027282715,-5.458370208740234,2.4263205528259277,0.16715800762176514,0.16890349984169006,0.3080066442489624,0.17275942862033844,0.8709138631820679,1.1645963191986084,0.17162108421325684,0,3.824701195219123e-06,960,1.198501872659176,60
12,25.283111572265625,15.248733520507812,-2.528311252593994,-7.938146114349365,-5.409834861755371,2.1630067825317383,0.15742924809455872,0.25977447628974915,0.547193169593811,0.13974055647850037,0.8252770900726318,0.8639101982116699,0.000981240882538259,0,3.625498007968128e-06,1120,1.3982521847690388,70
12,18.485687255859375,9.833541870117188,-1.8485686779022217,-7.562060356140137,-5.713491439819336,1.1833738088607788,0.08991745114326477,0.11415693163871765,0.2322569638490677,0.1606721729040146,0.5581837296485901,0.867743194103241,0.000632713723462075,0,3.4262948207171315e-06,1280,1.5980024968789013,80
12,30.496475219726562,16.174545288085938,-3.049647569656372,-8.411641120910645,-5.361993312835693,1.8869366645812988,0.13738206028938293,0.11564145982265472,0.7708331346511841,0.26474058628082275,0.6930259466171265,0.9034237861633301,0.001197782694362104,0,3.227091633466136e-06,1440,1.797752808988764,90
12,20.815780639648438,11.25128173828125,-2.081578254699707,-7.622213363647461,-5.540635108947754,1.2815407514572144,0.08873821049928665,0.10088794678449631,0.3405905067920685,0.10465802252292633,0.5540086030960083,0.8737428188323975,0.00027245483943261206,0,3.0278884462151397e-06,1600,1.9975031210986267,100
12,42.57928466796875,8.504409790039062,-4.257928371429443,-9.743368148803711,-5.485439777374268,1.2382259368896484,0.06662735342979431,0.05473225191235542,1.902084469795227,0.10583726316690445,0.4389040172100067,0.8713345527648926,7.45713768992573e-05,0,2.828685258964144e-06,1760,2.1972534332084894,110
12,30.089248657226562,10.10833740234375,-3.008924961090088,-8.18293571472168,-5.17401123046875,1.6440367698669434,0.13738209009170532,0.20025619864463806,0.6054050922393799,0.13178065419197083,0.48817694187164307,0.9322916269302368,0.005854154005646706,0,2.6294820717131474e-06,1920,2.397003745318352,120
12,18.98077392578125,10.17822265625,-1.8980774879455566,-6.962899208068848,-5.064821720123291,1.091109275817871,0.0639740601181984,2.720592737197876,0.26504093408584595,0.05866745486855507,0.3482237160205841,2.566007137298584,10.551743507385254,0,2.4302788844621517e-06,2080,2.596754057428215,130
12,22.088287353515625,8.386459350585938,-2.208828926086426,-7.635964393615723,-5.427135467529297,0.8269153237342834,0.06721697747707367,0.0937006026506424,0.1780136227607727,0.10200471431016922,0.34535786509513855,1.0132715702056885,0.0012230471475049853,0,2.2310756972111555e-06,2240,2.7965043695380776,140
12,15.347244262695312,4.396270751953125,-1.534724473953247,-6.753491401672363,-5.218766689300537,0.6345210671424866,0.03213443234562874,0.12756243348121643,0.12594079971313477,0.07488207519054413,0.22691303491592407,0.9815093278884888,0.0009008341003209352,0,2.03187250996016e-06,2400,2.9962546816479403,150
12,16.522043228149414,5.472393989562988,-1.6522043943405151,-7.079308986663818,-5.427104473114014,0.6829906105995178,0.030070753768086433,0.04662699997425079,1.0832217931747437,0.07399763911962509,0.2461179941892624,0.9713157415390015,0.0007785570924170315,0,1.8326693227091634e-06,2560,3.1960049937578026,160
12,13.352401733398438,2.4794158935546875,-1.335240125656128,-6.543140411376953,-5.207900524139404,0.4132468104362488,0.033018868416547775,0.07947826385498047,0.09349031746387482,0.0383254736661911,0.19795924425125122,0.9409437775611877,1.5616413293173537e-05,0,1.6334661354581673e-06,2720,3.3957553058676653,170
12,16.210891723632812,5.3880462646484375,-1.621089220046997,-6.766720771789551,-5.145631790161133,0.8818938732147217,0.06721697747707367,0.18272897601127625,0.10716234892606735,0.04451650753617287,0.28546640276908875,1.3449299335479736,0.02484847418963909,0,1.4342629482071716e-06,2880,3.595505617977528,180
12,18.473861694335938,3.408477783203125,-1.8473862409591675,-6.795693874359131,-4.948307514190674,0.41345852613449097,0.030660375952720642,0.057682622224092484,0.1459641456604004,0.061025943607091904,0.19289448857307434,0.9656796455383301,2.846505822162726e-06,0,1.2350597609561754e-06,3040,3.7952559300873907,190
12,13.267974853515625,3.221099853515625,-1.3267974853515625,-6.543761730194092,-5.216964244842529,0.3840155601501465,0.020341981202363968,0.08125133812427521,0.11587955802679062,0.05571933835744858,0.19486071169376373,0.971304178237915,9.393317304784432e-05,0,1.0358565737051795e-06,3200,3.9950062421972534,200
12,12.161712646484375,3.676422119140625,-1.216171383857727,-6.505459785461426,-5.289288520812988,0.6065706014633179,0.03478773683309555,0.0691186934709549,0.0763964056968689,0.024469338357448578,0.1972130835056305,0.9513332843780518,6.922565080458298e-05,0,8.366533864541833e-07,3360,4.194756554307116,210
12,16.945846557617188,6.2266693115234375,-1.6945847272872925,-6.71817684173584,-5.023591995239258,0.729289710521698,0.04658018797636032,0.10114119201898575,0.15446549654006958,0.04658018797636032,0.2174137830734253,0.9583534598350525,0.0001440995401935652,0,6.374501992031873e-07,3520,4.394506866416979,220
12,15.402923583984375,1.583984375,-1.5402923822402954,-6.5100603103637695,-4.969768047332764,0.2962940037250519,0.030070755630731583,0.046241793781518936,0.11568272858858109,0.021226415410637856,0.16859745979309082,0.9576281309127808,4.358512524049729e-05,0,4.382470119521913e-07,3680,4.594257178526841,230
12,21.208480834960938,4.04327392578125,-2.1208481788635254,-7.029045581817627,-4.908197402954102,0.3921416997909546,0.03596698120236397,0.10193689912557602,0.3052073121070862,0.014445755630731583,0.23388370871543884,0.9573808908462524,6.75503906677477e-05,0,2.390438247011952e-07,3840,4.794007490636704,240
12,11.18377685546875,2.3465118408203125,-1.118377685546875,-6.018478870391846,-4.900101184844971,0.23518037796020508,0.014445754699409008,0.08604642748832703,0.0606258399784565,0.022110849618911743,0.14027923345565796,1.0536441802978516,0.000863661989569664,0,3.984063745019921e-08,4000,4.9937578027465666,250
