eps,objective/kl,objective/entropy,objective/non_score_reward,objective/rlhf_reward,objective/scores,policy/approxkl_avg,policy/clipfrac_avg,loss/policy_avg,loss/value_avg,val/clipfrac_avg,policy/entropy_avg,val/ratio,val/ratio_var,val/num_eos_tokens,lr,episode,epoch,step
6,10.132499694824219,82.82077026367188,-1.0132499933242798,5.693089008331299,6.706338882446289,1.0830007791519165,0.40801888704299927,0.15949639678001404,2.8810136318206787,0.3623231053352356,1.616586685180664,0.9403790831565857,0.002118520438671112,0,4.8207171314741045e-06,160,0.19975031210986266,10
7,17.583946228027344,77.93894958496094,-1.758394718170166,3.1211276054382324,4.879522323608398,0.8830664157867432,0.29775944352149963,0.10175158083438873,5.1956562995910645,0.3266509473323822,1.4893779754638672,0.9936866760253906,0.002354162046685815,0,4.621513944223108e-06,320,0.3995006242197253,20
6,22.671131134033203,56.889766693115234,-2.267113208770752,5.245089054107666,7.512202262878418,0.7811322212219238,0.25088444352149963,0.13328221440315247,1.2482883930206299,0.2856721580028534,1.168980598449707,1.0215957164764404,0.0004535871557891369,0,4.422310756972112e-06,480,0.599250936329588,30
7,26.407180786132812,30.8848876953125,-2.6407179832458496,7.3678765296936035,10.008594512939453,0.48866039514541626,0.15683962404727936,0.09980931878089905,0.9810820817947388,0.3717570900917053,0.6583471298217773,0.9437466859817505,0.000635617645457387,0,4.223107569721116e-06,640,0.7990012484394506,40
6,28.087770462036133,10.709688186645508,-2.808777093887329,8.815132141113281,11.623908996582031,0.2699902653694153,0.09817217290401459,0.024918073788285255,1.0863076448440552,0.23378537595272064,0.2714698016643524,0.9716101884841919,0.0008717374876141548,0,4.02390438247012e-06,800,0.9987515605493134,50
6,25.63427734375,9.93056869506836,-2.563427686691284,10.000977516174316,12.56440544128418,0.2031598687171936,0.06574292480945587,0.04057493805885315,1.4105390310287476,0.30011793971061707,0.24154874682426453,1.0199369192123413,0.0029088996816426516,0,3.824701195219123e-06,960,1.198501872659176,60
6,27.17633819580078,7.064491271972656,-2.7176339626312256,10.695768356323242,13.413402557373047,0.1813509464263916,0.05925707519054413,0.03709523379802704,1.339958906173706,0.24115566909313202,0.18686246871948242,1.0012469291687012,0.00042513199150562286,0,3.625498007968128e-06,1120,1.3982521847690388,70
6,27.63436508178711,2.82672119140625,-2.7634365558624268,13.06045913696289,15.823895454406738,0.1271066814661026,0.03803066164255142,0.011700553819537163,1.084813117980957,0.2724056839942932,0.08525501191616058,0.9957917928695679,1.248490752914222e-05,0,3.4262948207171315e-06,1280,1.5980024968789013,80
6,31.267833709716797,0.8383674621582031,-3.1267833709716797,15.234016418457031,18.36079978942871,0.17700329422950745,0.021521225571632385,0.003535510739311576,0.8110440373420715,0.3340212106704712,0.05022284761071205,0.9846002459526062,2.133098132617306e-05,0,3.227091633466136e-06,1440,1.797752808988764,90
6,32.97148895263672,0.48300933837890625,-3.2971489429473877,15.838641166687012,19.13578987121582,0.01729678362607956,0.01591981202363968,0.006172059569507837,0.7895281314849854,0.26768869161605835,0.038186199963092804,0.9932457208633423,0.00016267735918518156,0,3.0278884462151397e-06,1600,1.9975031210986267,100
6,33.07473373413086,1.5125999450683594,-3.307473659515381,13.562379837036133,16.869853973388672,0.044755369424819946,0.02682783082127571,0.01614605076611042,1.0658190250396729,0.2644457519054413,0.0730733871459961,0.9856606721878052,2.827942262229044e-05,0,2.828685258964144e-06,1760,2.1972534332084894,110
6,32.8151969909668,0.2746009826660156,-3.281519651412964,15.265149116516113,18.546669006347656,0.014191575348377228,0.012382075190544128,0.011467672884464264,0.5275062322616577,0.286556601524353,0.038993511348962784,0.9915682673454285,4.5479802679437853e-07,0,2.6294820717131474e-06,1920,2.397003745318352,120
6,29.220703125,0.07084274291992188,-2.922070264816284,15.218462944030762,18.140533447265625,0.0029366258531808853,0.006191037595272064,6.725204730173573e-05,0.5501633882522583,0.1960495412349701,0.02016272582113743,0.9944065809249878,1.6966595239864546e-06,0,2.4302788844621517e-06,2080,2.596754057428215,130
6,29.182857513427734,0.17994308471679688,-2.918285846710205,14.750419616699219,17.668704986572266,0.019912132993340492,0.008549528196454048,-4.575835191644728e-05,0.5107654333114624,0.19398584961891174,0.026807749643921852,0.9912155866622925,5.26588473803713e-06,0,2.2310756972111555e-06,2240,2.7965043695380776,140
6,32.41758346557617,0.4995460510253906,-3.241758346557617,15.585275650024414,18.82703399658203,0.011195904575288296,0.00589622650295496,0.0021082600578665733,0.3047352433204651,0.19545990228652954,0.019220765680074692,0.9936156272888184,3.841176749119768e-06,0,2.03187250996016e-06,2400,2.9962546816479403,150
