eps,objective/kl,objective/entropy,objective/non_score_reward,objective/rlhf_reward,objective/scores,policy/approxkl_avg,policy/clipfrac_avg,loss/policy_avg,loss/value_avg,val/clipfrac_avg,policy/entropy_avg,val/ratio,val/ratio_var,val/num_eos_tokens,lr,episode,epoch,step
13,9.390625,83.9029312133789,-0.9390625357627869,-6.804375171661377,-5.865312576293945,6.496067047119141,0.41715800762176514,0.30765604972839355,0.5455620884895325,0.29215800762176514,2.8406152725219727,0.8435554504394531,0.006557421293109655,0,4.8207171314741045e-06,160,0.19975031210986266,10
12,24.22144317626953,69.14301300048828,-2.4221444129943848,-7.357676029205322,-4.9355316162109375,5.939815521240234,0.3791273832321167,0.27878138422966003,0.5888717174530029,0.25648584961891174,2.4095101356506348,0.8926957249641418,0.006592540070414543,0,4.621513944223108e-06,320,0.3995006242197253,20
11,33.40240478515625,42.41485595703125,-3.340240478515625,-9.032266616821289,-5.692025661468506,4.395418643951416,0.2956957519054413,0.4026640057563782,0.9422004818916321,0.24233490228652954,1.770447015762329,0.844196617603302,0.04367051646113396,0,4.422310756972112e-06,480,0.599250936329588,30
11,66.58380126953125,13.685150146484375,-6.658380031585693,-12.382856369018555,-5.724475860595703,2.099726438522339,0.15831367671489716,0.13571208715438843,3.0165631771087646,0.2172759473323822,0.9427618980407715,1.204704761505127,0.06956368684768677,0,4.223107569721116e-06,640,0.7990012484394506,40
11,154.9439697265625,3.331268310546875,-15.49439811706543,-21.28080940246582,-5.786410808563232,0.5552634000778198,0.01945754699409008,0.021985270082950592,9.797523498535156,0.3764740824699402,0.1639920473098755,0.9682954549789429,0.00012025082105537876,0,4.02390438247012e-06,800,0.9987515605493134,50
11,151.04588317871094,2.1189117431640625,-15.104589462280273,-20.75360107421875,-5.649011611938477,0.357072651386261,0.014150943607091904,0.019656389951705933,9.638009071350098,0.18130896985530853,0.11468391120433807,1.5855063199996948,0.5777372717857361,0,3.824701195219123e-06,960,1.198501872659176,60
11,156.82225036621094,0.1060791015625,-15.682225227355957,-21.4202880859375,-5.738061904907227,0.012411963194608688,0.008844339288771152,-0.0009032468078657985,10.425439834594727,0.1774764209985733,0.020709631964564323,0.9951931238174438,4.007341431133682e-06,0,3.625498007968128e-06,1120,1.3982521847690388,70
11,155.51251220703125,0.644195556640625,-15.551252365112305,-21.427188873291016,-5.8759355545043945,0.09568270295858383,0.012087264098227024,0.00838112086057663,10.791393280029297,0.3054245114326477,0.052753955125808716,0.9885329008102417,3.208038106095046e-05,0,3.4262948207171315e-06,1280,1.5980024968789013,80
11,158.49758911132812,0.46881103515625,-15.849760055541992,-21.54717445373535,-5.697414398193359,0.1543125957250595,0.026533018797636032,0.00753317354246974,11.486440658569336,0.2612028121948242,0.09363865852355957,0.9668924808502197,0.0006022704183124006,0,3.227091633466136e-06,1440,1.797752808988764,90
11,122.66183471679688,1.106842041015625,-12.266183853149414,-17.90448760986328,-5.638304233551025,0.08876192569732666,0.008844340220093727,0.01828225702047348,5.642611503601074,0.3478773534297943,0.08772572875022888,0.9816064834594727,1.073090697900625e-05,0,3.0278884462151397e-06,1600,1.9975031210986267,100
11,160.53697204589844,0.013702392578125,-16.053695678710938,-21.685150146484375,-5.6314544677734375,0.0013359293807297945,0.001768867950886488,0.000411075830925256,9.79649829864502,0.3239976465702057,0.006498013157397509,0.9975848197937012,2.758778236966464e-07,0,2.828685258964144e-06,1760,2.1972534332084894,110
11,159.11837768554688,0.0214996337890625,-15.91183853149414,-21.417118072509766,-5.505279541015625,0.008380538783967495,0.0,0.0021002304274588823,7.783026695251465,0.35170990228652954,0.008376499637961388,0.9979960918426514,3.0035138820494467e-07,0,2.6294820717131474e-06,1920,2.397003745318352,120
11,147.4051055908203,0.0204620361328125,-14.740509986877441,-20.606809616088867,-5.866299629211426,0.0025465250946581364,0.000884433975443244,0.001063342671841383,5.1112494468688965,0.38885611295700073,0.005782937165349722,0.998115062713623,1.466233811697748e-06,0,2.4302788844621517e-06,2080,2.596754057428215,130
11,170.3577117919922,0.0015716552734375,-17.035770416259766,-22.92903709411621,-5.893266201019287,0.0007944549433887005,0.000884433975443244,6.480036972789094e-06,5.104035377502441,0.43808960914611816,0.004631546325981617,0.9982315301895142,1.009174980026728e-06,0,2.2310756972111555e-06,2240,2.7965043695380776,140
11,160.1719970703125,0.025421142578125,-16.017200469970703,-21.57109260559082,-5.553891658782959,0.0006168530089780688,0.000294811325147748,0.001814032904803753,4.299071311950684,0.4133254587650299,0.004515162203460932,0.9989168047904968,3.7691413012908015e-07,0,2.03187250996016e-06,2400,2.9962546816479403,150
