loss,grad_norm,learning_rate,rewards/chosen,rewards/rejected,rewards/accuracies,rewards/margins,logps/chosen,logps/rejected,logits/chosen,logits/rejected,epoch,step,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second,eval_rewards/chosen,eval_rewards/rejected,eval_rewards/accuracies,eval_rewards/margins,eval_logps/chosen,eval_logps/rejected,eval_logits/chosen,eval_logits/rejected,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
,,,,,,,,,,,0.39800995024875624,80,0.34836873412132263,1.1277,203.067,25.716,0.2511577904224396,-1.8458462953567505,0.8620689511299133,2.097003936767578,-870.8972778320312,-871.162353515625,737.4220581054688,738.5543212890625,,,,,
0.3682,998.0012817382812,4.557213930348259e-06,-0.38241666555404663,-2.2349648475646973,0.800000011920929,1.8525478839874268,-868.8141479492188,-877.4181518554688,736.5963134765625,738.8405151367188,0.44776119402985076,90,,,,,,,,,,,,,,,,,
0.1754,407.81793212890625,4.507462686567165e-06,0.3256222605705261,-2.1734540462493896,0.949999988079071,2.4990763664245605,-874.14794921875,-878.8592529296875,735.1697998046875,736.58154296875,0.4975124378109453,100,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0.4975124378109453,100,0.31362634897232056,1.1324,202.222,25.609,0.381910115480423,-2.0319387912750244,0.892241358757019,2.413848876953125,-869.5897216796875,-873.023193359375,735.7429809570312,736.6803588867188,,,,,
0.3413,884.79541015625,4.45771144278607e-06,-0.22632017731666565,-1.879542350769043,0.800000011920929,1.6532220840454102,-852.0021362304688,-849.4871215820312,735.303466796875,736.6385498046875,0.5472636815920398,110,,,,,,,,,,,,,,,,,
0.2067,3191.834228515625,4.407960199004976e-06,0.438154935836792,-2.2031142711639404,0.8999999761581421,2.6412692070007324,-854.98046875,-858.4703979492188,734.4061279296875,735.148193359375,0.5970149253731343,120,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0.5970149253731343,120,0.30341657996177673,1.1259,203.397,25.758,0.3678904175758362,-2.17437744140625,0.8793103694915771,2.5422682762145996,-869.72998046875,-874.447509765625,733.6961669921875,734.5696411132812,,,,,
0.1681,3300.939208984375,4.358208955223881e-06,0.105411097407341,-2.973745107650757,0.949999988079071,3.0791561603546143,-869.2340087890625,-886.69921875,732.1009521484375,731.6329345703125,0.6467661691542289,130,,,,,,,,,,,,,,,,,
0.2068,1388.7271728515625,4.308457711442786e-06,0.5144729614257812,-2.1965489387512207,0.8500000238418579,2.711021900177002,-870.3414306640625,-874.974609375,731.2648315429688,732.6837158203125,0.6965174129353234,140,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0.6965174129353234,140,0.28249573707580566,1.1245,203.653,25.79,0.5477975010871887,-2.349860668182373,0.8793103694915771,2.897658586502075,-867.9308471679688,-876.2024536132812,730.5565185546875,730.829345703125,,,,,
0.1869,519.43212890625,4.258706467661692e-06,0.34019285440444946,-2.2164549827575684,0.949999988079071,2.556648015975952,-853.2777099609375,-877.7374877929688,728.8435668945312,730.1495361328125,0.746268656716418,150,,,,,,,,,,,,,,,,,
0.2584,128.76499938964844,4.208955223880597e-06,0.48505157232284546,-2.8078348636627197,0.8500000238418579,3.292886257171631,-871.50048828125,-883.4147338867188,728.707763671875,728.9454345703125,0.7960199004975125,160,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0.7960199004975125,160,0.25450605154037476,1.1331,202.099,25.593,0.6386919617652893,-2.5282094478607178,0.9008620977401733,3.1669020652770996,-867.0219116210938,-877.9859619140625,729.3646240234375,729.609619140625,,,,,
0.1796,378.34088134765625,4.159203980099503e-06,0.8794165849685669,-2.3988072872161865,0.8999999761581421,3.278223752975464,-856.0006713867188,-860.6736450195312,729.3262939453125,731.66259765625,0.845771144278607,170,,,,,,,,,,,,,,,,,
0.4147,4619.5712890625,4.109452736318408e-06,-0.184395432472229,-1.7055225372314453,0.800000011920929,1.5211269855499268,-880.6315307617188,-871.5123291015625,731.3905639648438,733.6123046875,0.8955223880597015,180,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0.8955223880597015,180,0.22416619956493378,1.121,204.285,25.87,0.7916250824928284,-2.5202863216400146,0.9224137663841248,3.311911106109619,-865.4926147460938,-877.90673828125,729.6853637695312,730.6702880859375,,,,,
0.0898,401.77166748046875,4.059701492537314e-06,1.592201828956604,-1.6345733404159546,1.0,3.2267754077911377,-849.95458984375,-859.7990112304688,731.5105590820312,731.2420043945312,0.945273631840796,190,,,,,,,,,,,,,,,,,
0.3851,3850.724365234375,4.009950248756219e-06,-0.7755575180053711,-2.961604356765747,0.699999988079071,2.1860463619232178,-874.5570068359375,-878.9470825195312,726.5987548828125,728.9996948242188,0.9950248756218906,200,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0.9950248756218906,200,0.24889567494392395,1.1983,191.107,24.201,0.7595661282539368,-2.921386241912842,0.9094827771186829,3.680952548980713,-865.8131103515625,-881.9177856445312,726.3882446289062,727.0982666015625,,,,,
0.0417,1794.6016845703125,3.960199004975125e-06,0.5769027471542358,-4.136952877044678,1.0,4.713855743408203,-858.3021240234375,-886.6236572265625,723.7371826171875,725.4732666015625,1.044776119402985,210,,,,,,,,,,,,,,,,,
0.1447,140.4701385498047,3.91044776119403e-06,0.9338720440864563,-3.9260921478271484,0.949999988079071,4.859964370727539,-867.3719482421875,-893.6326904296875,724.8279418945312,726.3284301757812,1.0945273631840795,220,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1.0945273631840795,220,0.22218701243400574,1.0951,209.111,26.481,0.7569071650505066,-3.4524168968200684,0.9137930870056152,4.209323883056641,-865.8397827148438,-887.22802734375,722.80029296875,723.1525268554688,,,,,
0.1684,151.15345764160156,3.8606965174129355e-06,1.5624759197235107,-3.8947410583496094,0.949999988079071,5.457217216491699,-855.1124267578125,-879.5501708984375,718.0662841796875,720.6219482421875,1.144278606965174,230,,,,,,,,,,,,,,,,,
0.1678,510.5407409667969,3.810945273631841e-06,0.6985529065132141,-4.015052318572998,0.8999999761581421,4.713604927062988,-861.76953125,-892.7306518554688,717.3775634765625,717.8399658203125,1.1940298507462686,240,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1.1940298507462686,240,0.20886076986789703,1.1417,200.571,25.4,0.8743242621421814,-3.859480381011963,0.9224137663841248,4.733804702758789,-864.66552734375,-891.2986450195312,718.0945434570312,717.928955078125,,,,,
0.0638,94.60425567626953,3.7611940298507467e-06,1.6608213186264038,-2.2897818088531494,1.0,3.9506030082702637,-859.92578125,-876.6339111328125,722.8088989257812,726.1217651367188,1.243781094527363,250,,,,,,,,,,,,,,,,,
0.0707,152.0738067626953,3.711442786069652e-06,1.0722750425338745,-4.619919776916504,0.949999988079071,5.692194938659668,-872.5006713867188,-898.2421875,716.6476440429688,717.1043701171875,1.2935323383084576,260,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1.2935323383084576,260,0.19088485836982727,1.1339,201.957,25.575,1.2117953300476074,-4.199192523956299,0.9353448152542114,5.410987377166748,-861.2908935546875,-894.6958618164062,715.3626098632812,715.261962890625,,,,,
0.0494,92.11325073242188,3.6616915422885575e-06,1.8943389654159546,-4.269477844238281,1.0,6.163817405700684,-863.9840087890625,-902.7771606445312,715.5018920898438,717.3768310546875,1.3432835820895521,270,,,,,,,,,,,,,,,,,
0.1541,400.46661376953125,3.611940298507463e-06,0.3768603801727295,-4.579685688018799,0.8999999761581421,4.956545829772949,-860.4942626953125,-902.0559692382812,708.0733642578125,710.9644775390625,1.3930348258706466,280,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1.3930348258706466,280,0.20637118816375732,1.1441,200.152,25.347,1.3526908159255981,-4.398997783660889,0.931034505367279,5.7516889572143555,-859.8818969726562,-896.69384765625,710.7452392578125,710.4464721679688,,,,,
0.1149,8583.18359375,3.5621890547263683e-06,-0.3157910406589508,-5.968316078186035,0.949999988079071,5.652524471282959,-851.2427978515625,-903.3152465820312,704.1546020507812,704.3573608398438,1.4427860696517412,290,,,,,,,,,,,,,,,,,
0.1625,58.823787689208984,3.512437810945274e-06,1.3686853647232056,-4.9393486976623535,0.949999988079071,6.3080339431762695,-860.0616455078125,-909.1854248046875,707.8284912109375,707.9267578125,1.4925373134328357,300,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1.4925373134328357,300,0.2071543186903,1.1338,201.969,25.577,1.3951722383499146,-4.624215126037598,0.943965494632721,6.019387245178223,-859.4570922851562,-898.9459838867188,709.0985717773438,708.6475219726562,,,,,
0.3137,1601.2408447265625,3.4626865671641795e-06,0.6012072563171387,-4.17407751083374,0.949999988079071,4.775285243988037,-835.0704345703125,-874.2777099609375,703.323486328125,705.2496948242188,1.5422885572139302,310,,,,,,,,,,,,,,,,,
0.1213,37.952125549316406,3.412935323383085e-06,1.3782098293304443,-5.117725849151611,0.949999988079071,6.495934963226318,-845.4967041015625,-887.9364013671875,707.295654296875,706.4340209960938,1.5920398009950247,320,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1.5920398009950247,320,0.19384345412254333,1.3031,175.731,22.254,1.4895795583724976,-4.908318519592285,0.9482758641242981,6.3978986740112305,-858.5130615234375,-901.7870483398438,708.230224609375,708.544189453125,,,,,
0.0062,269.7051696777344,3.3631840796019903e-06,3.5688204765319824,-4.603030204772949,1.0,8.171850204467773,-848.7200317382812,-896.8453979492188,706.8077392578125,709.9630737304688,1.6417910447761193,330,,,,,,,,,,,,,,,,,
0.0088,23.54627799987793,3.3134328358208957e-06,1.4130898714065552,-6.2227678298950195,1.0,7.635856628417969,-859.3231201171875,-906.5443115234375,702.9382934570312,703.50732421875,1.6915422885572138,340,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1.6915422885572138,340,0.24846157431602478,1.1407,200.763,25.424,2.1358940601348877,-4.806534767150879,0.9353448152542114,6.942427635192871,-852.0498657226562,-900.7691650390625,703.6994018554688,704.2877807617188,,,,,
0.0464,3467.47900390625,3.263681592039801e-06,2.616469621658325,-3.840183973312378,0.949999988079071,6.456653594970703,-834.8223876953125,-881.0538330078125,701.8880004882812,704.5844116210938,1.7412935323383083,350,,,,,,,,,,,,,,,,,
0.0851,86.56761932373047,3.213930348258707e-06,3.823795795440674,-4.0486650466918945,0.949999988079071,7.872460842132568,-825.9835815429688,-885.3935546875,698.2340087890625,697.900634765625,1.7910447761194028,360,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1.7910447761194028,360,0.24441245198249817,1.1304,202.575,25.654,2.1589794158935547,-5.528915882110596,0.9396551847457886,7.68789529800415,-851.8190307617188,-907.9929809570312,694.8505249023438,694.0986938476562,,,,,
0.1181,6316.1240234375,3.164179104477612e-06,2.802427291870117,-4.890198707580566,0.949999988079071,7.692625999450684,-863.0519409179688,-891.9415283203125,695.7278442382812,695.4159545898438,1.8407960199004973,370,,,,,,,,,,,,,,,,,
0.1573,35.268489837646484,3.1144278606965178e-06,3.3671951293945312,-4.701971530914307,0.949999988079071,8.06916618347168,-836.5188598632812,-897.1790771484375,684.0885620117188,686.7545776367188,1.890547263681592,380,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1.890547263681592,380,0.578249990940094,1.1285,202.931,25.699,3.9675378799438477,-4.398322105407715,0.9094827771186829,8.365860939025879,-833.7334594726562,-896.6870727539062,685.285400390625,682.6458740234375,,,,,
0.008,155.3814239501953,3.0646766169154228e-06,5.166967868804932,-3.940871477127075,1.0,9.107839584350586,-800.5421752929688,-883.8477783203125,682.10009765625,688.3421020507812,1.9402985074626866,390,,,,,,,,,,,,,,,,,
1.0178,97351.4921875,3.0149253731343286e-06,7.660907745361328,-0.32956284284591675,0.8500000238418579,7.990470886230469,-783.0652465820312,-841.4317626953125,663.8679809570312,652.9487915039062,1.9900497512437811,400,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1.9900497512437811,400,0.48257872462272644,1.1322,202.267,25.615,5.564157962799072,-4.124095916748047,0.9181034564971924,9.688252449035645,-817.767333984375,-893.94482421875,670.8783569335938,665.4932861328125,,,,,
0.0233,18.2097225189209,2.9651741293532344e-06,6.633584499359131,-3.987062454223633,1.0,10.620647430419922,-782.5169067382812,-878.3831176757812,660.196533203125,647.3633422851562,2.0398009950248754,410,,,,,,,,,,,,,,,,,
0.2683,530925.0,2.9154228855721394e-06,3.71336030960083,-5.439349174499512,0.949999988079071,9.152709007263184,-826.4929809570312,-912.6749877929688,643.1932983398438,645.8792114257812,2.08955223880597,420,,,,,,,,,,,,,,,,,
,,,,,,,,,,,2.08955223880597,420,0.36905136704444885,1.1354,201.692,25.542,6.034181594848633,-4.464278697967529,0.931034505367279,10.49846076965332,-813.0669555664062,-897.3467407226562,663.8126220703125,658.116455078125,,,,,
0.008,11.340032577514648,2.8656716417910452e-06,7.844019889831543,-3.9161810874938965,1.0,11.760202407836914,-798.1755981445312,-893.5665283203125,658.8563842773438,649.4515380859375,2.1393034825870645,430,,,,,,,,,,,,,,,,,
0.5401,10.463876724243164,2.81592039800995e-06,5.577888488769531,-3.5527987480163574,0.8999999761581421,9.13068675994873,-791.6856689453125,-869.2353515625,660.9842529296875,659.0767822265625,2.189054726368159,440,,,,,,,,,,,,,,,,,
,,,,,,,,,,,2.189054726368159,440,0.39485442638397217,1.1382,201.2,25.48,6.733097076416016,-4.308589935302734,0.9353448152542114,11.04168701171875,-806.077880859375,-895.7897338867188,648.2871704101562,643.2992553710938,,,,,
0.0063,1264.6043701171875,2.766169154228856e-06,6.647402763366699,-7.028375148773193,1.0,13.67577838897705,-808.99609375,-917.2454223632812,670.5811157226562,670.2088623046875,2.2388059701492535,450,,,,,,,,,,,,,,,,,
0.0509,195.94570922851562,2.716417910447761e-06,7.272274017333984,-5.274911403656006,0.949999988079071,12.547184944152832,-794.8525390625,-899.1077270507812,638.689453125,651.7803955078125,2.288557213930348,460,,,,,,,,,,,,,,,,,
,,,,,,,,,,,2.288557213930348,460,0.45962488651275635,1.1324,202.217,25.608,7.532125949859619,-3.5501887798309326,0.9181034564971924,11.082314491271973,-798.0875244140625,-888.2056884765625,641.2168579101562,636.5137329101562,,,,,
0.5907,108.25682830810547,2.666666666666667e-06,7.467629432678223,-2.857172727584839,0.949999988079071,10.32480239868164,-796.3341674804688,-864.3717041015625,649.3905029296875,641.8947143554688,2.3383084577114426,470,,,,,,,,,,,,,,,,,
0.4034,3.742298126220703,2.6169154228855727e-06,10.645179748535156,-3.1390058994293213,0.949999988079071,13.784185409545898,-779.6898803710938,-885.3771362304688,617.75927734375,616.8419799804688,2.388059701492537,480,,,,,,,,,,,,,,,,,
,,,,,,,,,,,2.388059701492537,480,0.44688481092453003,1.1438,200.215,25.355,8.258359909057617,-4.164059638977051,0.931034505367279,12.422418594360352,-790.8251342773438,-894.3444213867188,637.8834838867188,630.99951171875,,,,,
0.0006,0.802826464176178,2.5671641791044776e-06,7.556189060211182,-6.9367170333862305,1.0,14.49290657043457,-804.2725219726562,-914.91015625,649.2744140625,641.8980102539062,2.4378109452736316,490,,,,,,,,,,,,,,,,,
0.5818,2.1385867595672607,2.5174129353233835e-06,6.843329429626465,-4.5955352783203125,0.949999988079071,11.438863754272461,-787.5445556640625,-901.6203002929688,614.9539184570312,619.2437133789062,2.487562189054726,500,,,,,,,,,,,,,,,,,
,,,,,,,,,,,2.487562189054726,500,0.4869549870491028,1.143,200.348,25.372,9.88460922241211,-3.6573057174682617,0.9181034564971924,13.541914939880371,-774.562744140625,-889.27685546875,631.9520874023438,624.455322265625,,,,,
0.1274,27.48797035217285,2.467661691542289e-06,9.21317195892334,-5.066842555999756,0.949999988079071,14.28001594543457,-779.9832153320312,-890.1524658203125,636.043701171875,626.5543212890625,2.5373134328358207,510,,,,,,,,,,,,,,,,,
0.0014,1.9298065900802612,2.4179104477611943e-06,9.485128402709961,-7.158785820007324,1.0,16.6439151763916,-745.2325439453125,-916.0646362304688,615.7900390625,612.5897827148438,2.587064676616915,520,,,,,,,,,,,,,,,,,
,,,,,,,,,,,2.587064676616915,520,0.4199106693267822,1.1304,202.583,25.655,10.811909675598145,-3.268972635269165,0.9181034564971924,14.080883979797363,-765.2896728515625,-885.3936157226562,620.3550415039062,611.2339477539062,,,,,
0.062,3.993088483810425,2.3681592039800997e-06,9.303571701049805,-4.887206077575684,1.0,14.190777778625488,-770.488037109375,-907.4830932617188,623.635498046875,621.4030151367188,2.6368159203980097,530,,,,,,,,,,,,,,,,,
0.456,0.2471858114004135,2.318407960199005e-06,11.520410537719727,-3.061729907989502,0.949999988079071,14.58213996887207,-744.1768798828125,-874.3466796875,572.2965087890625,548.7117919921875,2.6865671641791042,540,,,,,,,,,,,,,,,,,
,,,,,,,,,,,2.6865671641791042,540,0.4667787253856659,1.1446,200.075,25.337,10.794251441955566,-4.233317852020264,0.9267241358757019,15.027568817138672,-765.46630859375,-895.0370483398438,612.9171752929688,601.7025146484375,,,,,
0.0063,0.10487344115972519,2.268656716417911e-06,9.301983833312988,-5.353681564331055,1.0,14.655664443969727,-759.4078369140625,-898.40576171875,600.2430419921875,599.3236083984375,2.7363184079601988,550,,,,,,,,,,,,,,,,,
0.0237,0.2502440810203552,2.2189054726368163e-06,11.618319511413574,-4.5715227127075195,1.0,16.189842224121094,-754.5191040039062,-891.8084716796875,595.7828369140625,577.2867431640625,2.7860696517412933,560,,,,,,,,,,,,,,,,,
,,,,,,,,,,,2.7860696517412933,560,0.432824969291687,1.1422,200.49,25.39,11.693865776062012,-3.6737468242645264,0.9353448152542114,15.367612838745117,-756.4701538085938,-889.44140625,614.17138671875,604.323974609375,,,,,
0.0125,20.277246475219727,2.1691542288557217e-06,13.442631721496582,-0.5266626477241516,1.0,13.969293594360352,-756.7343139648438,-866.6077880859375,624.414794921875,629.3883056640625,2.835820895522388,570,,,,,,,,,,,,,,,,,
0.0122,290.8020935058594,2.119402985074627e-06,15.737756729125977,0.9325374364852905,1.0,14.805218696594238,-706.0941162109375,-841.7230224609375,600.6112060546875,602.0885620117188,2.8855721393034823,580,,,,,,,,,,,,,,,,,
,,,,,,,,,,,2.8855721393034823,580,0.4018176794052124,1.0865,210.764,26.691,12.33054256439209,-3.1433377265930176,0.943965494632721,15.47387981414795,-750.1034545898438,-884.13720703125,610.4061279296875,598.8917236328125,,,,,
0.0019,1.6254847049713135,2.0696517412935325e-06,18.154048919677734,-0.5437486171722412,1.0,18.697795867919922,-677.412109375,-849.4664306640625,611.6775512695312,599.4085693359375,2.935323383084577,590,,,,,,,,,,,,,,,,,
0.0054,0.8061890006065369,2.019900497512438e-06,11.850213050842285,-5.2170000076293945,1.0,17.067211151123047,-775.6126708984375,-911.7057495117188,626.0941162109375,612.38525390625,2.9850746268656714,600,,,,,,,,,,,,,,,,,
,,,,,,,,,,,2.9850746268656714,600,0.4015427529811859,1.1284,202.938,25.7,11.740690231323242,-3.7357869148254395,0.9396551847457886,15.47647762298584,-756.001953125,-890.0617065429688,609.8724975585938,599.879150390625,,,,,
0.0001,0.17097708582878113,1.9701492537313433e-06,14.587213516235352,-3.7070515155792236,1.0,18.294261932373047,-723.0408325195312,-885.8370971679688,611.7364501953125,592.3988037109375,3.0348258706467663,610,,,,,,,,,,,,,,,,,
0.0,0.06320899724960327,1.920398009950249e-06,14.389966011047363,-0.78277987241745,1.0,15.172747611999512,-727.0075073242188,-861.3385620117188,625.4094848632812,605.6859741210938,3.084577114427861,620,,,,,,,,,,,,,,,,,
,,,,,,,,,,,3.084577114427861,620,0.48323559761047363,1.1511,198.933,25.192,11.59955883026123,-4.2912445068359375,0.9396551847457886,15.890802383422852,-757.4132690429688,-895.6163940429688,610.1660766601562,600.1568603515625,,,,,
0.0457,0.007673179730772972,1.8706467661691543e-06,7.134549617767334,-7.576800346374512,0.949999988079071,14.711349487304688,-794.5704345703125,-924.3076171875,601.7394409179688,598.7744140625,3.1343283582089554,630,,,,,,,,,,,,,,,,,
0.0001,2.9162163734436035,1.8208955223880597e-06,16.06281089782715,-4.828018665313721,1.0,20.89082908630371,-713.1454467773438,-919.8845825195312,608.1011962890625,607.67578125,3.18407960199005,640,,,,,,,,,,,,,,,,,
,,,,,,,,,,,3.18407960199005,640,0.4061066210269928,1.1384,201.154,25.474,11.906827926635742,-4.144989490509033,0.931034505367279,16.05181884765625,-754.3405151367188,-894.15380859375,606.5379638671875,595.0587158203125,,,,,
0.0446,5485.1171875,1.7711442786069651e-06,15.703554153442383,1.6573034524917603,0.949999988079071,14.046249389648438,-699.5369873046875,-815.4599609375,630.7894287109375,632.6983032226562,3.2338308457711444,650,,,,,,,,,,,,,,,,,
0.0006,220.3234405517578,1.721393034825871e-06,13.437202453613281,-4.197932243347168,1.0,17.635135650634766,-714.80322265625,-889.7794799804688,614.580810546875,611.9459838867188,3.283582089552239,660,,,,,,,,,,,,,,,,,
,,,,,,,,,,,3.283582089552239,660,0.4045082926750183,1.1424,200.449,25.384,12.811113357543945,-3.4681432247161865,0.9396551847457886,16.27925682067871,-745.2976684570312,-887.38525390625,605.8414306640625,595.3828125,,,,,
0.2688,14.669612884521484,1.6716417910447764e-06,19.606279373168945,3.6505064964294434,0.949999988079071,15.955774307250977,-676.5775146484375,-813.1139526367188,592.6430053710938,581.4462280273438,3.3333333333333335,670,,,,,,,,,,,,,,,,,
0.0162,0.0006613884470425546,1.6218905472636818e-06,13.470845222473145,-5.077183723449707,1.0,18.54802894592285,-715.843994140625,-892.3435668945312,579.6115112304688,585.8267822265625,3.383084577114428,680,,,,,,,,,,,,,,,,,
,,,,,,,,,,,3.383084577114428,680,0.40142980217933655,1.1382,201.201,25.48,12.661511421203613,-3.680219888687134,0.9396551847457886,16.341732025146484,-746.793701171875,-889.5059814453125,604.1517333984375,594.4479370117188,,,,,
0.0008,3.3877525329589844,1.5721393034825872e-06,17.835800170898438,-1.3273128271102905,1.0,19.16311264038086,-686.4247436523438,-860.1636962890625,612.49072265625,593.626708984375,3.4328358208955225,690,,,,,,,,,,,,,,,,,
0.0008,0.01905009336769581,1.5223880597014926e-06,11.409242630004883,-8.846715927124023,1.0,20.25596046447754,-738.7408447265625,-920.1898193359375,595.16748046875,573.6292724609375,3.482587064676617,700,,,,,,,,,,,,,,,,,
,,,,,,,,,,,3.482587064676617,700,0.4195389449596405,1.089,210.282,26.63,12.914985656738281,-4.200542449951172,0.9396551847457886,17.11552619934082,-744.2589721679688,-894.7093505859375,600.6106567382812,588.6119995117188,,,,,
0.0006,107.47762298583984,1.4726368159203982e-06,11.410717010498047,-5.9906816482543945,1.0,17.401397705078125,-769.9799194335938,-919.1657104492188,604.76904296875,594.6546020507812,3.5323383084577116,710,,,,,,,,,,,,,,,,,
0.0115,316.0342102050781,1.4228855721393036e-06,11.079668998718262,-4.943821907043457,1.0,16.02349090576172,-771.0745239257812,-906.2833862304688,601.73779296875,595.1944580078125,3.582089552238806,720,,,,,,,,,,,,,,,,,
,,,,,,,,,,,3.582089552238806,720,0.43191981315612793,1.1419,200.536,25.395,12.702827453613281,-4.417953014373779,0.9396551847457886,17.120779037475586,-746.380615234375,-896.8834838867188,601.0006713867188,588.9722290039062,,,,,
0.0,82.19368743896484,1.373134328358209e-06,9.466655731201172,-11.842012405395508,1.0,21.30866813659668,-761.9231567382812,-971.2468872070312,582.7274169921875,567.2164916992188,3.6318407960199006,730,,,,,,,,,,,,,,,,,
0.0382,904.4794921875,1.3233830845771144e-06,12.03870964050293,-5.880175590515137,0.949999988079071,17.91888427734375,-745.6427612304688,-908.8056640625,590.7836303710938,586.0889892578125,3.681592039800995,740,,,,,,,,,,,,,,,,,
,,,,,,,,,,,3.681592039800995,740,0.395738422870636,1.1399,200.897,25.441,13.710987091064453,-3.815906286239624,0.9525862336158752,17.526891708374023,-736.2989501953125,-890.8629150390625,600.80517578125,588.265625,,,,,
0.2037,0.5454381704330444,1.27363184079602e-06,8.664347648620605,-8.629717826843262,0.8999999761581421,17.294063568115234,-775.0887451171875,-928.2835083007812,581.8934326171875,578.9027099609375,3.7313432835820897,750,,,,,,,,,,,,,,,,,
0.0001,14.136482238769531,1.2238805970149254e-06,19.052013397216797,0.39569148421287537,1.0,18.656320571899414,-694.9791259765625,-845.7742919921875,601.2135009765625,578.8703002929688,3.781094527363184,760,,,,,,,,,,,,,,,,,
,,,,,,,,,,,3.781094527363184,760,0.44402047991752625,1.136,201.58,25.528,14.320959091186523,-3.3469579219818115,0.943965494632721,17.66791534423828,-730.19921875,-886.1734619140625,602.0469970703125,591.8373413085938,,,,,
0.0016,0.6880749464035034,1.1741293532338308e-06,19.886123657226562,-1.8071277141571045,1.0,21.69325065612793,-680.5180053710938,-878.2223510742188,605.9234619140625,598.237060546875,3.8308457711442787,770,,,,,,,,,,,,,,,,,
