loss,grad_norm,learning_rate,rewards/chosen,rewards/rejected,rewards/accuracies,rewards/margins,logps/chosen,logps/rejected,logits/chosen,logits/rejected,epoch,step,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second,eval_rewards/chosen,eval_rewards/rejected,eval_rewards/accuracies,eval_rewards/margins,eval_logps/chosen,eval_logps/rejected,eval_logits/chosen,eval_logits/rejected,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
1.1664,11233.046875,4.656716417910448e-06,0.2702825665473938,0.19852295517921448,0.44999998807907104,0.0717596560716629,-1384.2581787109375,-1404.25732421875,1547.9263916015625,1547.724853515625,0.3482587064676617,70,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0.3482587064676617,70,0.6961749792098999,0.7058,324.434,41.085,0.8882283568382263,-0.21823664009571075,0.6758620738983154,1.1064651012420654,-1422.31787109375,-1393.660888671875,1547.5484619140625,1548.43408203125,,,,,
1.346,8117.5546875,4.606965174129354e-06,0.09182009845972061,0.38880428671836853,0.4000000059604645,-0.2969841957092285,-1412.2767333984375,-1393.72265625,1546.34521484375,1547.194091796875,0.39800995024875624,80,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0.39800995024875624,80,0.7087793946266174,0.6856,334.002,42.297,0.8564969897270203,-0.2028784602880478,0.6370689868927002,1.0593754053115845,-1422.63525390625,-1393.5074462890625,1547.32666015625,1548.2249755859375,,,,,
0.8405,5321.18896484375,4.557213930348259e-06,0.4338318705558777,0.060812972486019135,0.6000000238418579,0.3730188012123108,-1409.3916015625,-1405.0830078125,1547.816162109375,1547.873046875,0.44776119402985076,90,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0.44776119402985076,90,0.6311014890670776,0.6807,336.432,42.605,0.9631748795509338,-0.3784175217151642,0.6784482598304749,1.3415923118591309,-1421.5684814453125,-1395.2626953125,1546.836181640625,1547.7847900390625,,,,,
0.9667,5230.33154296875,4.507462686567165e-06,1.102781891822815,0.3526025414466858,0.75,0.7501794099807739,-1423.5350341796875,-1399.9879150390625,1546.6627197265625,1547.596923828125,0.4975124378109453,100,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0.4975124378109453,100,0.6965129971504211,0.7688,297.872,37.722,1.0179333686828613,-0.4006766676902771,0.7068965435028076,1.4186099767684937,-1421.0208740234375,-1395.4854736328125,1546.6141357421875,1547.646240234375,,,,,
0.5078,2189.22509765625,4.45771144278607e-06,1.0579607486724854,-0.057239431887865067,0.75,1.1152002811431885,-1372.9947509765625,-1372.983642578125,1547.166015625,1548.0794677734375,0.5472636815920398,110,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0.5472636815920398,110,0.6255314350128174,0.7869,291.019,36.854,0.8749398589134216,-0.5141662955284119,0.7318965792655945,1.389106035232544,-1422.4508056640625,-1396.6202392578125,1546.765869140625,1547.75244140625,,,,,
1.0058,6266.55810546875,4.407960199004976e-06,0.7547051906585693,0.5534656047821045,0.6000000238418579,0.20123961567878723,-1397.7210693359375,-1374.9810791015625,1547.090087890625,1548.211669921875,0.5970149253731343,120,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0.5970149253731343,120,0.5370285511016846,0.7592,301.618,38.196,0.9245847463607788,-0.6311071515083313,0.7603448033332825,1.5556919574737549,-1421.9542236328125,-1397.789794921875,1546.7564697265625,1547.7718505859375,,,,,
0.4635,658.459716796875,4.358208955223881e-06,0.9289142489433289,-1.0286962985992432,0.75,1.9576104879379272,-1415.33984375,-1409.644287109375,1547.1251220703125,1547.558837890625,0.6467661691542289,130,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0.6467661691542289,130,0.6472962498664856,0.7624,300.363,38.037,0.6217798590660095,-0.7099046111106873,0.6948275566101074,1.3316845893859863,-1424.9825439453125,-1398.5777587890625,1546.8082275390625,1547.7479248046875,,,,,
0.8914,10219.154296875,4.308457711442786e-06,0.5830010771751404,-0.629636287689209,0.550000011920929,1.2126374244689941,-1424.1376953125,-1395.111083984375,1547.214111328125,1547.18603515625,0.6965174129353234,140,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0.6965174129353234,140,0.7000766396522522,0.7676,298.333,37.78,0.7119109034538269,-0.8019034266471863,0.7129310369491577,1.5138144493103027,-1424.0810546875,-1399.49755859375,1546.7001953125,1547.75341796875,,,,,
0.7333,3807.53466796875,4.258706467661692e-06,0.6024017930030823,-0.0799267515540123,0.699999988079071,0.6823285222053528,-1403.2392578125,-1402.0606689453125,1546.4202880859375,1546.124755859375,0.746268656716418,150,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0.746268656716418,150,0.5765207409858704,0.7696,297.569,37.683,0.7784273028373718,-1.0190945863723755,0.751724123954773,1.7975220680236816,-1423.4158935546875,-1401.6695556640625,1546.7344970703125,1547.786376953125,,,,,
0.6481,1643.975830078125,4.208955223880597e-06,0.9617822766304016,-0.9520630836486816,0.800000011920929,1.9138453006744385,-1422.27294921875,-1400.2972412109375,1546.6798095703125,1546.828369140625,0.7960199004975125,160,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0.7960199004975125,160,0.48033949732780457,0.7585,301.914,38.234,0.8833820223808289,-0.9929969906806946,0.7836207151412964,1.876379132270813,-1422.3662109375,-1401.40869140625,1546.6298828125,1547.6697998046875,,,,,
1.062,4227.080078125,4.159203980099503e-06,0.3033831715583801,-0.6818372011184692,0.6499999761581421,0.9852203130722046,-1410.9700927734375,-1383.3863525390625,1546.7625732421875,1547.095458984375,0.845771144278607,170,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0.845771144278607,170,0.5056660771369934,0.7726,296.42,37.538,0.9335353374481201,-1.0631986856460571,0.7818965315818787,1.9967339038848877,-1421.8648681640625,-1402.110595703125,1546.6033935546875,1547.6561279296875,,,,,
1.2049,5837.89892578125,4.109452736318408e-06,0.12179198116064072,0.013767075724899769,0.4000000059604645,0.10802488029003143,-1423.087646484375,-1405.7711181640625,1547.766357421875,1547.653564453125,0.8955223880597015,180,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0.8955223880597015,180,0.5148509740829468,0.7766,294.866,37.341,0.7600314021110535,-1.2075344324111938,0.786206841468811,1.9675657749176025,-1423.5997314453125,-1403.5538330078125,1546.55712890625,1547.656005859375,,,,,
0.7073,4237.4580078125,4.059701492537314e-06,0.7190905809402466,-0.2238922119140625,0.6000000238418579,0.9429826736450195,-1410.73291015625,-1372.8519287109375,1546.66943359375,1547.3629150390625,0.945273631840796,190,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0.945273631840796,190,0.49918749928474426,0.7755,295.288,37.395,0.7930717468261719,-1.1970977783203125,0.7646551728248596,1.9901695251464844,-1423.26953125,-1403.449462890625,1546.3428955078125,1547.5321044921875,,,,,
0.5961,2962.496337890625,4.009950248756219e-06,0.267343133687973,-1.2426837682724,0.75,1.5100266933441162,-1412.4359130859375,-1398.364013671875,1546.455810546875,1548.343017578125,0.9950248756218906,200,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0.9950248756218906,200,0.46437862515449524,0.7609,300.951,38.112,0.8125675916671753,-1.4326345920562744,0.7922413945198059,2.24520206451416,-1423.0745849609375,-1405.804931640625,1546.2169189453125,1547.4208984375,,,,,
0.6728,1712.7694091796875,3.960199004975125e-06,0.6586217880249023,-1.2480230331420898,0.75,1.9066448211669922,-1409.824462890625,-1394.9486083984375,1545.7008056640625,1546.1304931640625,1.044776119402985,210,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1.044776119402985,210,0.48277175426483154,0.7767,294.848,37.339,0.7925738096237183,-1.4539847373962402,0.7887930870056152,2.246558666229248,-1423.2745361328125,-1406.018310546875,1546.1953125,1547.409423828125,,,,,
0.7695,4953.95361328125,3.91044776119403e-06,0.8159527778625488,-1.1036505699157715,0.699999988079071,1.9196031093597412,-1434.012939453125,-1406.193359375,1545.8670654296875,1547.8470458984375,1.0945273631840795,220,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1.0945273631840795,220,0.4606943726539612,0.7689,297.836,37.717,0.7291545867919922,-1.5601948499679565,0.7836207151412964,2.2893495559692383,-1423.908447265625,-1407.08056640625,1546.2030029296875,1547.4346923828125,,,,,
0.4828,2464.18701171875,3.8606965174129355e-06,2.1061317920684814,-0.9795776605606079,0.8500000238418579,3.0857093334198,-1406.898193359375,-1390.0765380859375,1546.040283203125,1547.331298828125,1.144278606965174,230,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1.144278606965174,230,0.47926437854766846,0.6905,331.654,42.0,0.5198420286178589,-1.686029314994812,0.7948275804519653,2.205871343612671,-1426.0015869140625,-1408.3388671875,1546.258056640625,1547.5394287109375,,,,,
0.1514,1656.8836669921875,3.810945273631841e-06,0.8622143864631653,-2.4808826446533203,0.949999988079071,3.343096971511841,-1416.1395263671875,-1415.4041748046875,1545.9931640625,1546.5357666015625,1.1940298507462686,240,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1.1940298507462686,240,0.46534302830696106,0.78,293.597,37.18,0.5473383665084839,-1.7062653303146362,0.7948275804519653,2.25360369682312,-1425.726806640625,-1408.5411376953125,1546.22998046875,1547.4886474609375,,,,,
0.5638,7075.14599609375,3.7611940298507467e-06,0.8288726806640625,-1.0207946300506592,0.800000011920929,1.8496673107147217,-1419.569580078125,-1407.3035888671875,1547.576171875,1548.003173828125,1.243781094527363,250,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1.243781094527363,250,0.4981968104839325,0.7686,297.932,37.729,0.46748045086860657,-1.8555707931518555,0.768965482711792,2.3230514526367188,-1426.5252685546875,-1410.0341796875,1545.854248046875,1547.240966796875,,,,,
0.3488,10785.556640625,3.711442786069652e-06,0.16028746962547302,-2.5450103282928467,0.8500000238418579,2.7052979469299316,-1433.2374267578125,-1417.330322265625,1546.634765625,1547.401123046875,1.2935323383084576,260,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1.2935323383084576,260,0.4657488167285919,0.775,295.469,37.417,0.47841647267341614,-1.8611822128295898,0.8224138021469116,2.3395988941192627,-1426.4158935546875,-1410.09033203125,1545.71240234375,1547.00341796875,,,,,
1.4903,1623.0562744140625,3.6616915422885575e-06,0.4711761474609375,0.08587585389614105,0.6499999761581421,0.38530024886131287,-1422.55322265625,-1416.2662353515625,1545.8497314453125,1545.9208984375,1.3432835820895521,270,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1.3432835820895521,270,0.4592288136482239,0.7668,298.66,37.822,0.4773697257041931,-1.812442660331726,0.8077585697174072,2.2898123264312744,-1426.426513671875,-1409.6029052734375,1545.585205078125,1546.9041748046875,,,,,
0.752,8704.7451171875,3.611940298507463e-06,-0.5687433481216431,-2.4328818321228027,0.8500000238418579,1.8641388416290283,-1414.7503662109375,-1429.0111083984375,1546.3472900390625,1546.15576171875,1.3930348258706466,280,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1.3930348258706466,280,0.5199663639068604,0.7732,296.157,37.505,0.47396817803382874,-1.8500466346740723,0.7818965315818787,2.324014902114868,-1426.46044921875,-1409.9791259765625,1545.6710205078125,1546.93408203125,,,,,
0.9625,1210.5098876953125,3.5621890547263683e-06,-0.45016050338745117,-2.1149985790252686,0.75,1.664838433265686,-1390.0396728515625,-1406.720458984375,1546.024658203125,1546.121337890625,1.4427860696517412,290,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1.4427860696517412,290,0.5052595734596252,0.7663,298.829,37.843,0.2518761456012726,-2.0846004486083984,0.786206841468811,2.3364765644073486,-1428.6812744140625,-1412.324462890625,1545.80078125,1547.0782470703125,,,,,
1.1008,2645.85986328125,3.512437810945274e-06,-0.6635052561759949,-1.7779334783554077,0.699999988079071,1.1144282817840576,-1436.541015625,-1414.88525390625,1545.9388427734375,1546.058349609375,1.4925373134328357,300,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1.4925373134328357,300,0.49148455262184143,0.7754,295.324,37.399,0.20639517903327942,-2.114222526550293,0.767241358757019,2.320617914199829,-1429.135986328125,-1412.6207275390625,1546.0186767578125,1547.2470703125,,,,,
0.4058,7831.7451171875,3.4626865671641795e-06,-0.005574333481490612,-2.3790411949157715,0.75,2.373466730117798,-1389.2374267578125,-1381.751708984375,1546.09423828125,1546.9521484375,1.5422885572139302,310,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1.5422885572139302,310,0.48849043250083923,0.7707,297.139,37.629,0.17489899694919586,-2.1759493350982666,0.7844827771186829,2.350848436355591,-1429.450927734375,-1413.238037109375,1546.0999755859375,1547.2674560546875,,,,,
1.4034,9838.3798828125,3.412935323383085e-06,-0.2884264588356018,-1.2734265327453613,0.6000000238418579,0.98499995470047,-1384.99853515625,-1404.21875,1546.093505859375,1546.862548828125,1.5920398009950247,320,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1.5920398009950247,320,0.48611950874328613,0.768,298.185,37.761,0.01978948526084423,-2.199022054672241,0.7905172109603882,2.218811511993408,-1431.00244140625,-1413.46875,1546.100341796875,1547.3621826171875,,,,,
0.5534,1672.0467529296875,3.3631840796019903e-06,0.8274639844894409,-1.5088763236999512,0.800000011920929,2.3363404273986816,-1441.391845703125,-1405.155517578125,1545.169189453125,1546.697021484375,1.6417910447761193,330,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1.6417910447761193,330,0.45815733075141907,0.775,295.493,37.42,0.05860315263271332,-2.390692949295044,0.8017241358757019,2.44929575920105,-1430.6141357421875,-1415.385498046875,1545.9744873046875,1547.2083740234375,,,,,
0.7349,2532.00341796875,3.3134328358208957e-06,-0.531506359577179,-1.8644561767578125,0.699999988079071,1.3329498767852783,-1427.413818359375,-1413.01513671875,1546.0362548828125,1547.543212890625,1.6915422885572138,340,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1.6915422885572138,340,0.473275750875473,0.7741,295.826,37.463,0.024220241233706474,-2.3342859745025635,0.7905172109603882,2.358506202697754,-1430.9580078125,-1414.8214111328125,1545.8916015625,1547.177001953125,,,,,
0.3599,5206.56494140625,3.263681592039801e-06,0.5846710205078125,-2.006950855255127,0.800000011920929,2.5916218757629395,-1401.989501953125,-1402.556884765625,1545.5545654296875,1547.863525390625,1.7412935323383083,350,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1.7412935323383083,350,0.4921063184738159,0.7821,292.808,37.081,0.024888901039958,-2.311187744140625,0.7793103456497192,2.3360767364501953,-1430.9510498046875,-1414.590576171875,1545.738037109375,1546.9951171875,,,,,
0.6901,9034.841796875,3.213930348258707e-06,-0.7064582109451294,-1.7475860118865967,0.699999988079071,1.0411279201507568,-1407.828857421875,-1407.261474609375,1544.889404296875,1546.5050048828125,1.7910447761194028,360,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1.7910447761194028,360,0.4606948494911194,0.7044,325.08,41.167,0.15762020647525787,-2.3735365867614746,0.8008620738983154,2.531156301498413,-1429.6239013671875,-1415.2138671875,1545.6964111328125,1547.003662109375,,,,,
0.6103,2915.91796875,3.164179104477612e-06,-0.14800234138965607,-2.6870555877685547,0.75,2.539053440093994,-1436.7286376953125,-1425.108642578125,1544.9693603515625,1547.106689453125,1.8407960199004973,370,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1.8407960199004973,370,0.4655720591545105,0.6731,340.21,43.083,0.056430634111166,-2.490025520324707,0.7706896662712097,2.5464563369750977,-1430.6358642578125,-1416.37890625,1545.4344482421875,1546.76708984375,,,,,
0.4889,233.28271484375,3.1144278606965178e-06,0.4532232880592346,-2.488909959793091,0.8500000238418579,2.9421331882476807,-1407.247802734375,-1421.62451171875,1544.655517578125,1544.8021240234375,1.890547263681592,380,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1.890547263681592,380,0.4716739356517792,0.6969,328.59,41.612,0.07489656656980515,-2.3785064220428467,0.7922413945198059,2.4534029960632324,-1430.4510498046875,-1415.263427734375,1545.1866455078125,1546.495849609375,,,,,
1.0389,7202.69189453125,3.0646766169154228e-06,-0.34524351358413696,-1.3361713886260986,0.6000000238418579,0.9909278154373169,-1393.74365234375,-1396.7147216796875,1545.1351318359375,1546.403564453125,1.9402985074626866,390,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1.9402985074626866,390,0.5065715312957764,0.6869,333.37,42.217,-0.019208578392863274,-2.4477956295013428,0.7905172109603882,2.428586959838867,-1431.3922119140625,-1415.95654296875,1544.8895263671875,1546.293212890625,,,,,
0.8008,2063.159912109375,3.0149253731343286e-06,0.0074652014300227165,-1.5091278553009033,0.6499999761581421,1.5165929794311523,-1397.6656494140625,-1400.8873291015625,1544.7822265625,1546.0406494140625,1.9900497512437811,400,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1.9900497512437811,400,0.42370766401290894,0.7251,315.825,39.995,0.14708051085472107,-2.4991064071655273,0.8379310369491577,2.6461868286132812,-1429.7293701171875,-1416.4697265625,1544.7296142578125,1546.1500244140625,,,,,
0.9512,42315.87109375,2.9651741293532344e-06,-0.47759947180747986,-2.0381383895874023,0.8500000238418579,1.5605390071868896,-1388.14013671875,-1397.9398193359375,1544.241943359375,1545.1632080078125,2.0398009950248754,410,,,,,,,,,,,,,,,,,
,,,,,,,,,,,2.0398009950248754,410,0.4698028564453125,0.8147,281.082,35.595,0.04754897579550743,-2.481407642364502,0.8051724433898926,2.528956651687622,-1430.7247314453125,-1416.292724609375,1544.532958984375,1546.012939453125,,,,,
0.3853,6095.27294921875,2.9154228855721394e-06,-0.15553708374500275,-2.6393940448760986,0.8999999761581421,2.4838569164276123,-1422.6409912109375,-1424.96435546875,1545.168212890625,1545.303955078125,2.08955223880597,420,,,,,,,,,,,,,,,,,
,,,,,,,,,,,2.08955223880597,420,0.46797728538513184,0.7773,294.595,37.307,0.0455278679728508,-2.5946218967437744,0.8137931227684021,2.6401500701904297,-1430.744873046875,-1417.4248046875,1544.4476318359375,1545.902587890625,,,,,
0.7102,10022.2177734375,2.8656716417910452e-06,-0.35111695528030396,-2.137263774871826,0.75,1.786146879196167,-1423.491943359375,-1432.4052734375,1544.2744140625,1545.04345703125,2.1393034825870645,430,,,,,,,,,,,,,,,,,
,,,,,,,,,,,2.1393034825870645,430,0.5138440132141113,0.7917,289.24,36.629,-0.08309491723775864,-2.5520808696746826,0.7793103456497192,2.4689860343933105,-1432.03125,-1416.99951171875,1544.343505859375,1545.7586669921875,,,,,
0.4987,615.9689331054688,2.81592039800995e-06,0.35600706934928894,-1.7651050090789795,0.800000011920929,2.121112108230591,-1382.0247802734375,-1389.0380859375,1545.18896484375,1545.1312255859375,2.189054726368159,440,,,,,,,,,,,,,,,,,
,,,,,,,,,,,2.189054726368159,440,0.4507409632205963,0.771,297.026,37.615,-0.07008080184459686,-2.7386553287506104,0.8137931227684021,2.668574571609497,-1431.90087890625,-1418.864990234375,1544.2254638671875,1545.6749267578125,,,,,
0.9299,6133.9970703125,2.766169154228856e-06,-0.18737974762916565,-2.4144136905670166,0.6499999761581421,2.2270336151123047,-1436.8284912109375,-1415.6273193359375,1544.424560546875,1545.1015625,2.2388059701492535,450,,,,,,,,,,,,,,,,,
,,,,,,,,,,,2.2388059701492535,450,0.4994819760322571,0.7645,299.545,37.934,-0.24553263187408447,-2.669790744781494,0.8017241358757019,2.4242584705352783,-1433.6553955078125,-1418.176513671875,1544.157470703125,1545.737548828125,,,,,
0.3077,5540.2724609375,2.716417910447761e-06,-0.31762024760246277,-3.7429263591766357,0.800000011920929,3.4253056049346924,-1409.0902099609375,-1425.6287841796875,1543.8477783203125,1545.7764892578125,2.288557213930348,460,,,,,,,,,,,,,,,,,
,,,,,,,,,,,2.288557213930348,460,0.547204315662384,0.7816,292.98,37.102,-0.25211596488952637,-2.8428244590759277,0.7896551489830017,2.5907084941864014,-1433.7213134765625,-1419.90673828125,1544.091064453125,1545.5625,,,,,
0.5981,796.6900024414062,2.666666666666667e-06,0.1314239501953125,-1.7613165378570557,0.75,1.8927404880523682,-1422.857421875,-1391.52099609375,1544.3607177734375,1545.316650390625,2.3383084577114426,470,,,,,,,,,,,,,,,,,
,,,,,,,,,,,2.3383084577114426,470,0.4644199311733246,0.7753,295.383,37.407,-0.2644156217575073,-2.8438756465911865,0.7982758283615112,2.579460382461548,-1433.84423828125,-1419.917236328125,1543.9786376953125,1545.4866943359375,,,,,
0.1923,995.67724609375,2.6169154228855727e-06,0.5403027534484863,-3.1379241943359375,0.8999999761581421,3.678226947784424,-1432.61474609375,-1429.3123779296875,1543.8695068359375,1544.404541015625,2.388059701492537,480,,,,,,,,,,,,,,,,,
,,,,,,,,,,,2.388059701492537,480,0.4271508753299713,0.7832,292.406,37.03,-0.04624754935503006,-2.8158957958221436,0.8379310369491577,2.769648313522339,-1431.66259765625,-1419.6375732421875,1543.9266357421875,1545.4678955078125,,,,,
0.4977,3219.370849609375,2.5671641791044776e-06,-0.9906359910964966,-3.0456671714782715,0.949999988079071,2.0550312995910645,-1413.68408203125,-1425.7435302734375,1544.259033203125,1544.813232421875,2.4378109452736316,490,,,,,,,,,,,,,,,,,
,,,,,,,,,,,2.4378109452736316,490,0.429940402507782,0.7748,295.574,37.431,-0.20300963521003723,-2.967374086380005,0.8336206674575806,2.764364719390869,-1433.2303466796875,-1421.1522216796875,1543.85400390625,1545.3702392578125,,,,,
0.5503,1802.7498779296875,2.5174129353233835e-06,-0.7585407495498657,-3.082887649536133,0.75,2.3243470191955566,-1415.8189697265625,-1422.3438720703125,1542.5494384765625,1545.066162109375,2.487562189054726,500,,,,,,,,,,,,,,,,,
,,,,,,,,,,,2.487562189054726,500,0.48165541887283325,0.6899,331.953,42.038,-0.24884051084518433,-2.936760425567627,0.8017241358757019,2.687919855117798,-1433.6885986328125,-1420.84619140625,1543.6253662109375,1545.162353515625,,,,,
0.6814,10525.0107421875,2.467661691542289e-06,-0.6843029856681824,-2.6450133323669434,0.800000011920929,1.9607105255126953,-1408.7994384765625,-1406.424560546875,1544.240478515625,1544.8267822265625,2.5373134328358207,510,,,,,,,,,,,,,,,,,
,,,,,,,,,,,2.5373134328358207,510,0.5182844996452332,0.8318,275.3,34.863,-0.27588775753974915,-2.9225759506225586,0.8034482598304749,2.6466879844665527,-1433.9591064453125,-1420.704345703125,1543.5155029296875,1545.09912109375,,,,,
0.875,16244.849609375,2.4179104477611943e-06,-0.9676226377487183,-3.1146767139434814,0.6000000238418579,2.1470537185668945,-1392.7747802734375,-1406.0634765625,1541.5069580078125,1544.588623046875,2.587064676616915,520,,,,,,,,,,,,,,,,,
,,,,,,,,,,,2.587064676616915,520,0.44916996359825134,0.7673,298.449,37.795,-0.2552143931388855,-3.0330495834350586,0.8163793087005615,2.7778351306915283,-1433.7523193359375,-1421.8089599609375,1543.42919921875,1544.98291015625,,,,,
0.768,3594.295654296875,2.3681592039800997e-06,-0.9017566442489624,-2.204961061477661,0.6499999761581421,1.3032042980194092,-1424.9150390625,-1427.1263427734375,1543.3779296875,1544.957763671875,2.6368159203980097,530,,,,,,,,,,,,,,,,,
,,,,,,,,,,,2.6368159203980097,530,0.4649944603443146,0.7067,324.064,41.039,-0.22063866257667542,-3.005457878112793,0.8008620738983154,2.7848191261291504,-1433.4066162109375,-1421.5330810546875,1543.2928466796875,1544.8292236328125,,,,,
0.6709,8555.0537109375,2.318407960199005e-06,-0.328887939453125,-2.3234496116638184,0.75,1.994561791419983,-1406.468994140625,-1416.60791015625,1542.406005859375,1542.779052734375,2.6865671641791042,540,,,,,,,,,,,,,,,,,
,,,,,,,,,,,2.6865671641791042,540,0.4482648968696594,0.6972,328.465,41.596,-0.11995437741279602,-2.9779281616210938,0.8181034326553345,2.857974052429199,-1432.3997802734375,-1421.2578125,1543.1033935546875,1544.68017578125,,,,,
0.4591,4736.21484375,2.268656716417911e-06,-0.937390148639679,-2.6160004138946533,0.8999999761581421,1.6786102056503296,-1396.135986328125,-1409.970703125,1542.751708984375,1543.8570556640625,2.7363184079601988,550,,,,,,,,,,,,,,,,,
,,,,,,,,,,,2.7363184079601988,550,0.4767705500125885,0.691,331.395,41.967,-0.17629046738147736,-2.9211294651031494,0.7922413945198059,2.7448391914367676,-1432.963134765625,-1420.689697265625,1542.9569091796875,1544.495361328125,,,,,
0.4442,2655.12890625,2.2189054726368163e-06,0.37921324372291565,-3.087249279022217,0.8999999761581421,3.4664623737335205,-1416.15478515625,-1418.7940673828125,1542.358154296875,1544.5684814453125,2.7860696517412933,560,,,,,,,,,,,,,,,,,
